title,avg_reviews,complete_link,publisher
The Kaggle Book: Data analysis and machine learning for competitive data science,4.4,https://www.amazon.com/Data-Analysis-Machine-Learning-Kaggle/dp/1801817472/ref=sr_1_74?keywords=data+analysis&qid=1671164651&sr=8-74,"Packt Publishing (April 22, 2022)"
"Bayesian Statistics the Fun Way: Understanding Statistics and Probability with Star Wars, LEGO, and Rubber Ducks",4.6,https://www.amazon.com/Bayesian-Statistics-Fun-Will-Kurt/dp/1593279566/ref=sr_1_76?keywords=data+analysis&qid=1671164651&sr=8-76,"No Starch Press; Illustrated edition (July 9, 2019)"
Statistics and Data Analysis for Nursing Research,4.3,https://www.amazon.com/Statistics-Data-Analysis-Nursing-Research/dp/0135085071/ref=sr_1_73?keywords=data+analysis&qid=1671164651&sr=8-73,"Pearson; 2nd edition (August 5, 2009)"
Behavioral Data Analysis with R and Python: Customer-Driven Data for Real Business Results,4.3,https://www.amazon.com/Behavioral-Data-Analysis-Python-Customer-Driven/dp/1492061379/ref=sr_1_72?keywords=data+analysis&qid=1671164651&sr=8-72,"O'Reilly Media; 1st edition (July 6, 2021)"
The Statistical Analysis of Functional MRI Data (Statistics for Biology and Health),5.0,https://www.amazon.com/Statistical-Analysis-Functional-Statistics-Biology-ebook/dp/B001WAJXXM/ref=sr_1_71?keywords=data+analysis&qid=1671164651&sr=8-71,"Springer; 2008th edition (June 10, 2008)"
"Hands-On Data Analysis with Pandas: A Python data science handbook for data collection, wrangling, analysis, and visualization, 2nd Edition",4.3,https://www.amazon.com/Hands-Data-Analysis-Pandas-visualization/dp/1800563450/ref=sr_1_70?keywords=data+analysis&qid=1671164651&sr=8-70,"Packt Publishing; 2nd ed. edition (April 29, 2021)"
Data Visualization with Excel Dashboards and Reports,4.4,https://www.amazon.com/Data-Visualization-Excel-Dashboards-Reports/dp/1119698723/ref=sr_1_69?keywords=data+analysis&qid=1671164651&sr=8-69,"Wiley; 1st edition (January 29, 2021)"
Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python,4.6,https://www.amazon.com/Practical-Statistics-Data-Scientists-Essential/dp/149207294X/ref=sr_1_63?keywords=data+analysis&qid=1671164651&sr=8-63,"O'Reilly Media; 2nd edition (June 2, 2020)"
"Data Analysis: A Model Comparison Approach To Regression, ANOVA, and Beyond, Third Edition",4.4,https://www.amazon.com/Data-Analysis-Comparison-Approach-Regression/dp/1138819832/ref=sr_1_64?keywords=data+analysis&qid=1671164651&sr=8-64,"Routledge; 3rd edition (May 8, 2017)"
Applied Survival Analysis: Regression Modeling of Time-to-Event Data,4.3,https://www.amazon.com/Applied-Survival-Analysis-Time-Event/dp/0471754994/ref=sr_1_61?keywords=data+analysis&qid=1671164651&sr=8-61,"Wiley-Interscience; 2nd edition (March 7, 2008)"
Equity Valuation and Analysis: 5th Edition,4.2,https://www.amazon.com/Equity-Valuation-Analysis-Russell-Lundholm/dp/107998335X/ref=sr_1_57?keywords=data+analysis&qid=1671164651&sr=8-57,"Independently published (July 11, 2019)"
Python for Excel: A Modern Environment for Automation and Data Analysis,4.6,https://www.amazon.com/Python-Excel-Environment-Automation-Analysis/dp/1492081000/ref=sr_1_56?keywords=data+analysis&qid=1671164651&sr=8-56,"O'Reilly Media; 1st edition (April 13, 2021)"
Microsoft® Excel Data Analysis and Business Modeling,3.9,https://www.amazon.com/Microsoft%C2%AE-Analysis-Business-Modeling-Skills/dp/0735619018/ref=sr_1_54?keywords=data+analysis&qid=1671164651&sr=8-54,"Microsoft Press; PAP/CDR edition (February 25, 2004)"
"High-Dimensional Data Analysis with Low-Dimensional Models: Principles, Computation, and Applications",4.8,https://www.amazon.com/High-Dimensional-Data-Analysis-Low-Dimensional-Models/dp/1108489737/ref=sr_1_53?keywords=data+analysis&qid=1671164651&sr=8-53,"Cambridge University Press; New edition (April 7, 2022)"
Data Structures & Algorithms in Python (Developer's Library),5.0,https://www.amazon.com/Structures-Algorithms-Python-Robert-Lafore/dp/013485568X/ref=sr_1_55?keywords=data+analysis&qid=1671164651&sr=8-55,"Addison-Wesley Professional; 1st edition (October 14, 2022)"
Mathematical Statistics and Data Analysis,4.2,https://www.amazon.com/Mathematical-Statistics-Data-Analysis-Rice/dp/8131519546/ref=sr_1_52?keywords=data+analysis&qid=1671164651&sr=8-52,"Cengage Learning; 3rd edition (November 21, 2013)"
Hypothesis Testing: An Intuitive Guide for Making Data Driven Decisions,4.5,https://www.amazon.com/Hypothesis-Testing-Intuitive-Making-Decisions/dp/173543115X/ref=sr_1_51?keywords=data+analysis&qid=1671164651&sr=8-51,"Statistics By Jim Publishing (September 14, 2020)"
"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",4.7,https://www.amazon.com/Data-Science-Transform-Visualize-Model/dp/1491910399/ref=sr_1_49?keywords=data+analysis&qid=1671164651&sr=8-49,"O'Reilly Media; 1st edition (January 31, 2017)"
Practical Time Series Analysis: Prediction with Statistics and Machine Learning,4.1,https://www.amazon.com/Practical-Time-Analysis-Prediction-Statistics/dp/1492041653/ref=sr_1_50?keywords=data+analysis&qid=1671164651&sr=8-50,"O'Reilly Media; 1st edition (November 5, 2019)"
Time Series Forecasting in Python,4.5,https://www.amazon.com/Time-Forecasting-Python-Marco-Peixeiro/dp/161729988X/ref=sr_1_48?keywords=data+analysis&qid=1671164651&sr=8-48,"Manning (October 4, 2022)"
"Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & Wall Street",4.5,https://www.amazon.com/Ace-Data-Science-Interview-Questions/dp/0578973839/ref=sr_1_46?keywords=data+analysis&qid=1671164651&sr=8-46,"Ace the Data Science Interview (August 16, 2021)"
Storytelling with Data: Let's Practice!,4.7,https://www.amazon.com/Storytelling-Data-Cole-Nussbaumer-Knaflic/dp/1119621496/ref=sr_1_47?keywords=data+analysis&qid=1671164651&sr=8-47,"Wiley; 1st edition (October 22, 2019)"
Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis,4.3,https://www.amazon.com/Thinking-Clearly-Data-Quantitative-Reasoning/dp/0691214352/ref=sr_1_45?keywords=data+analysis&qid=1671164651&sr=8-45,"Princeton University Press (November 16, 2021)"
Storytelling with Data: A Data Visualization Guide for Business Professionals,4.6,https://www.amazon.com/Storytelling-Data-Visualization-Business-Professionals/dp/1119002257/ref=sr_1_43?keywords=data+analysis&qid=1671164651&sr=8-43,"Wiley; 1st edition (November 2, 2015)"
"Essential Math for Data Science: Take Control of Your Data with Fundamental Linear Algebra, Probability, and Statistics",4.5,https://www.amazon.com/Essential-Math-Data-Science-Fundamental/dp/1098102932/ref=sr_1_42?keywords=data+analysis&qid=1671164651&sr=8-42,"O'Reilly Media; 1st edition (July 5, 2022)"
Introduction to Statistics: An Intuitive Guide for Analyzing Data and Unlocking Discoveries,4.5,https://www.amazon.com/Introduction-Statistics-Intuitive-Analyzing-Discoveries/dp/1735431109/ref=sr_1_40?keywords=data+analysis&qid=1671164651&sr=8-40,"Statistics By Jim Publishing (August 13, 2020)"
Data Analysis with Python and PySpark,4.8,https://www.amazon.com/Analysis-Python-PySpark-Jonathan-Rioux/dp/1617297208/ref=sr_1_38?keywords=data+analysis&qid=1671164651&sr=8-38,"Manning (March 22, 2022)"
SQL for Data Scientists: A Beginner's Guide for Building Datasets for Analysis,4.6,https://www.amazon.com/SQL-Data-Scientists-Beginners-Building/dp/1119669367/ref=sr_1_39?keywords=data+analysis&qid=1671164651&sr=8-39,"Wiley; 1st edition (August 27, 2021)"
Statistics and Data Analysis: From Elementary to Intermediate,4.4,https://www.amazon.com/Statistics-Data-Analysis-Elementary-Intermediate/dp/0137444265/ref=sr_1_41?keywords=data+analysis&qid=1671164651&sr=8-41,"Pearson; 1st edition (October 18, 1999)"
The Art of Data Analysis: Non-Technical Skills for Data Analysts,4.1,https://www.amazon.com/Art-Data-Analysis-Non-Technical-Analysts/dp/1702688526/ref=sr_1_36?keywords=data+analysis&qid=1671164651&sr=8-36,"Independently published (August 17, 2020)"
Microsoft Excel 2019 Data Analysis and Business Modeling (Business Skills),4.6,https://www.amazon.com/Microsoft-Analysis-Business-Modeling-Skills/dp/1509305882/ref=sr_1_35?keywords=data+analysis&qid=1671164651&sr=8-35,"Microsoft Press; 6th edition (April 15, 2019)"
"Introduction to Error Analysis: The Science of Measurements, Uncertainties, and Data Analysis",4.6,https://www.amazon.com/Introduction-Error-Analysis-Measurements-Uncertainties/dp/1975906659/ref=sr_1_34?keywords=data+analysis&qid=1671164651&sr=8-34,"CreateSpace Independent Publishing Platform; 1st edition (August 29, 2017)"
Introduction to Multivariate Data Analysis (Easy Statistics),4.4,https://www.amazon.com/Introduction-Multivariate-Data-Analysis-Statistics-ebook/dp/B0B4W7743J/ref=sr_1_32?keywords=data+analysis&qid=1671164651&sr=8-32,"anushabooks.com (June 22, 2022)"
"R Cookbook: Proven Recipes for Data Analysis, Statistics, and Graphics",4.6,https://www.amazon.com/Cookbook-Recipes-Analysis-Statistics-Graphics/dp/1492040681/ref=sr_1_33?keywords=data+analysis&qid=1671164651&sr=8-33,"O'Reilly Media; 2nd edition (July 16, 2019)"
"Python for Geospatial Data Analysis: Theory, Tools, and Practice for Location Intelligence",3.0,https://www.amazon.com/Python-Geospatial-Data-Analysis-Intelligence/dp/109810479X/ref=sr_1_30?keywords=data+analysis&qid=1671164651&sr=8-30,"O'Reilly Media; 1st edition (November 29, 2022)"
Data Analysis Using SQL and Excel,4.4,https://www.amazon.com/Data-Analysis-Using-SQL-Excel/dp/111902143X/ref=sr_1_31?keywords=data+analysis&qid=1671164651&sr=8-31,"Wiley; 2nd edition (December 14, 2015)"
Optimization for Data Analysis,5.0,https://www.amazon.com/Optimization-Data-Analysis-Stephen-Wright/dp/1316518981/ref=sr_1_25?keywords=data+analysis&qid=1671164651&sr=8-25,"Cambridge University Press; New edition (April 28, 2022)"
"Microsoft Power BI Quick Start Guide: Bring your data to life through data modeling, visualization, digital storytelling, and more, 2nd Edition",4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A086028025VJ5JI7P7CRD&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FMicrosoft-Power-Quick-Start-Guide%2Fdp%2F1800561571%2Fref%3Dsr_1_84_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-84-spons%26psc%3D1,"Packt Publishing; 2nd ed. edition (October 30, 2020)"
Mastering PyTorch: Build powerful neural network architectures using advanced PyTorch 1.x features,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A1028174PDVBVTK46CLH&qualifier=1671164784&id=6423934889239781&widgetName=sp_mtf&url=%2FMastering-PyTorch-powerful-architectures-advanced%2Fdp%2F1789614384%2Fref%3Dsr_1_131_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-131-spons%26psc%3D1,"Packt Publishing (February 12, 2021)"
Using Data to Focus Instructional Improvement,4.6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02248121JWMVB67ZSOM8&qualifier=1671164784&id=6423934889239781&widgetName=sp_mtf&url=%2FUsing-Data-Focus-Instructional-Improvement%2Fdp%2F1416614842%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-129-spons%26psc%3D1,"ASCD; 1.7.2013 edition (February 6, 2013)"
DATA ANALYTICS: Simple and Effective Tips and Tricks to Learn Data Analytics Effectively,5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01283821OUMQMARYV9MZ&qualifier=1671164784&id=6423934889239781&widgetName=sp_mtf&url=%2FDATA-ANALYTICS-Effective-Analytics-Effectively%2Fdp%2FB08GLWB38K%2Fref%3Dsr_1_115_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-115-spons%26psc%3D1,"Independently published (August 24, 2020)"
"Azure Data Engineering Cookbook: Get well versed in various data engineering techniques in Azure using this recipe-based guide, 2nd Edition",5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07114601UZKXP3BJE5GU&qualifier=1671164784&id=6423934889239781&widgetName=sp_mtf&url=%2FAzure-Data-Engineering-Cookbook-recipe-based%2Fdp%2F1803246782%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-113-spons%26psc%3D1,"Packt Publishing; 2nd ed. edition (September 26, 2022)"
Communicating with Data Visualisation: A Practical Guide,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A032473020M7GXRTGWJP&qualifier=1671164784&id=6423934889239781&widgetName=sp_mtf&url=%2FCommunicating-Data-Visualisation-Practical-Guide%2Fdp%2F152974377X%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-114-spons%26psc%3D1,"SAGE Publications Ltd; 1st edition (March 1, 2022)"
"Pandas 1.x Cookbook: Practical recipes for scientific computing, time series analysis, and exploratory data analysis using Python, 2nd Edition",4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08228652ME0EIMAKHBE0&qualifier=1671164784&id=6423934889239781&widgetName=sp_atf_next&url=%2FPandas-1-x-Cookbook-scientific-exploratory%2Fdp%2F1839213108%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-99-spons%26psc%3D1,"Packt Publishing (February 27, 2020)"
The Data Vault Guru: a pragmatic guide on building a data vault,4.1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A006946510B1BL7R19HIT&qualifier=1671164784&id=6423934889239781&widgetName=sp_atf_next&url=%2FData-Vault-Guru-pragmatic-building%2Fdp%2FB08KJLJW9Q%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-100-spons%26psc%3D1,"Independently published (October 6, 2020)"
Hands-On Network Forensics: Investigate network attacks and find evidence using common network forensic tools,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0542770H6YKYHIDZDNP&qualifier=1671164784&id=6423934889239781&widgetName=sp_atf_next&url=%2FHands-Network-Forensics-Investigate-evidences%2Fdp%2F1789344522%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-97-spons%26psc%3D1,"Packt Publishing (March 30, 2019)"
Azure Synapse Analytics Cookbook: Implement a limitless analytical platform using effective recipes for Azure Synapse,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A10403341B4VDZM8HF78W&qualifier=1671164784&id=6423934889239781&widgetName=sp_atf_next&url=%2FAzure-Synapse-Analytics-Cookbook-analytical%2Fdp%2F1803231505%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164784%26sr%3D8-98-spons%26psc%3D1,"Packt Publishing (April 29, 2022)"
Learn Power BI: A beginner's guide to developing interactive business intelligence solutions using Microsoft Power BI,4.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A08398801MNJPU1UZZY5O&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FLearn-Power-developing-interactive-intelligence%2Fdp%2F1838644482%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-82-spons%26psc%3D1,"Packt Publishing (September 13, 2019)"
Interactive Dashboards and Data Apps with Plotly and Dash: Harness the power of a fully fledged frontend web framework in Python – no JavaScript required,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0223195GGHP6YZLG7ZE&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FInteractive-Dashboards-Data-Apps-Plotly%2Fdp%2F1800568916%2Fref%3Dsr_1_83_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-83-spons%26psc%3D1,"Packt Publishing (May 21, 2021)"
Advanced Algorithms and Data Structures,4.2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A02934673910CUBUV60D7&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FAdvanced-Algorithms-Structures-Marcello-Rocca%2Fdp%2F1617295485%2Fref%3Dsr_1_68_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-68-spons%26psc%3D1,"Manning (June 29, 2021)"
Python and Algorithmic Thinking for the Complete Beginner (2nd Edition): Learn to Think Like a Programmer,4.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A07832153IKDNVJY7XTPI&qualifier=1671164775&id=251758586885247&widgetName=sp_mtf&url=%2FPython-Algorithmic-Thinking-Complete-Beginner%2Fdp%2F1099184878%2Fref%3Dsr_1_67_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-67-spons%26psc%3D1,"Independently published (June 16, 2019)"
Extreme DAX: Take your Power BI and Microsoft data analytics skills to the next level,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A00418141L0HI7U2JSNE5&qualifier=1671164775&id=251758586885247&widgetName=sp_atf_next&url=%2FExtreme-DAX-Microsoft-analytics-skills%2Fdp%2F1801078513%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-52-spons%26psc%3D1,"Packt Publishing (January 20, 2022)"
Effective Pandas: Patterns for Data Manipulation (Treading on Python),4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A02269591RZGWQSJQD12Z&qualifier=1671164775&id=251758586885247&widgetName=sp_atf_next&url=%2FEffective-Pandas-Patterns-Manipulation-Treading%2Fdp%2FB09MYXXSFM%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-51-spons%26psc%3D1,"Independently published (December 8, 2021)"
"Investing for Young Adults: How to Earn, Save, Invest, Grow Your Money and Retire Early!",5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0136377272ZYINTNZUKQ&qualifier=1671164775&id=251758586885247&widgetName=sp_atf_next&url=%2FInvesting-Young-Adults-Invest-Retire%2Fdp%2F1957590327%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164775%26sr%3D8-50-spons%26psc%3D1,"Canyon Press (October 30, 2022)"
"Data Analysis for Business, Economics, and Policy",4.3,https://www.amazon.com/Data-Analysis-Business-Economics-Policy/dp/1108716202/ref=sr_1_8?keywords=data+analysis&qid=1671164651&sr=8-8,"Cambridge University Press (May 6, 2021)"
Microsoft Excel Data Analysis and Business Modeling (Office 2021 and Microsoft 365) (Business Skills),4.7,https://www.amazon.com/Microsoft-Analysis-Business-Modeling-Office/dp/0137613660/ref=sr_1_7?keywords=data+analysis&qid=1671164651&sr=8-7,"Microsoft Press; 7th edition (December 16, 2021)"
